Timestamp,PlaybackTime,VideoFrame,GazeDir.x,GazeDir.y,GazeDir.z,GazeOrigin.x,GazeOrigin.y,GazeOrigin.z,GazeYaw,GazePitch,LeftPupilDiam_NA,RightPupilDiam_NA,LeftOpenness,RightOpenness,BlinkL,BlinkR,LidTightenerL,LidTightenerR,UpperLidRaiserL,UpperLidRaiserR,LeftConfidence,RightConfidence,IsFixating,FixationDurationMs,BothEyesValid
142.8606,142.533,4276,-0.431589,-0.575380,-0.694743,-0.115389,1.065309,0.028072,-148.1506,-35.1263,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,27.5,1
142.8762,142.567,4277,-0.431589,-0.575380,-0.694743,-0.115389,1.065309,0.028072,-148.1506,-35.1263,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,43.1,1
142.8883,142.567,4277,-0.433035,-0.575494,-0.693749,-0.112810,1.065125,0.028661,-148.0278,-35.1342,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,55.2,1
142.9025,142.600,4278,-0.433035,-0.575494,-0.693749,-0.112810,1.065125,0.028661,-148.0278,-35.1342,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,69.3,1
142.9169,142.600,4278,-0.433334,-0.567073,-0.700464,-0.110222,1.065186,0.029313,-148.2575,-34.5463,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,0,0.0,1
142.9304,142.600,4278,-0.433334,-0.567073,-0.700464,-0.110222,1.065186,0.029313,-148.2575,-34.5463,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,0.0,1
142.9448,142.633,4279,-0.426670,-0.567255,-0.704397,-0.107740,1.065501,0.029962,-148.7957,-34.5590,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,0,0.0,1
142.9584,142.633,4279,-0.426670,-0.567255,-0.704397,-0.107740,1.065501,0.029962,-148.7957,-34.5590,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,0.0,1
142.9728,142.667,4280,-0.426670,-0.567255,-0.704397,-0.107740,1.065501,0.029962,-148.7957,-34.5590,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,14.4,1
142.9862,142.667,4280,-0.426552,-0.580965,-0.693205,-0.105233,1.065892,0.030628,-148.3946,-35.5185,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,0,0.0,1
142.9989,142.700,4281,-0.426552,-0.580965,-0.693205,-0.105233,1.065892,0.030628,-148.3946,-35.5185,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.0144,142.700,4281,-0.426371,-0.581716,-0.692686,-0.102764,1.066185,0.031412,-148.3864,-35.5714,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,15.5,1
143.0277,142.700,4281,-0.426371,-0.581716,-0.692686,-0.102764,1.066185,0.031412,-148.3864,-35.5714,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,28.8,1
143.0420,142.733,4282,-0.426371,-0.581716,-0.692686,-0.102764,1.066185,0.031412,-148.3864,-35.5714,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,43.1,1
143.0557,142.733,4282,-0.429738,-0.581226,-0.691014,-0.100327,1.066473,0.032224,-148.1227,-35.5369,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,56.8,1
143.0702,142.767,4283,-0.429738,-0.581226,-0.691014,-0.100327,1.066473,0.032224,-148.1227,-35.5369,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,71.3,1
143.0836,142.767,4283,-0.433886,-0.580171,-0.689307,-0.097984,1.066680,0.033069,-147.8116,-35.4626,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,84.7,1
143.0964,142.767,4283,-0.433886,-0.580171,-0.689307,-0.097984,1.066680,0.033069,-147.8116,-35.4626,-1.0000,-1.0000,0.6768,0.6760,0,0,0.2187,0.2705,0.0000,0.0000,0.9980,0.9980,1,97.5,1
143.1116,142.800,4284,-0.436225,-0.586439,-0.682494,-0.095776,1.066779,0.033948,-147.4148,-35.9047,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.1251,142.800,4284,-0.436225,-0.586439,-0.682494,-0.095776,1.066779,0.033948,-147.4148,-35.9047,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.1388,142.833,4285,-0.436225,-0.586439,-0.682494,-0.095776,1.066779,0.033948,-147.4148,-35.9047,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,13.7,1
143.1530,142.833,4285,-0.440461,-0.581075,-0.684358,-0.093720,1.066751,0.034889,-147.2342,-35.5262,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,27.8,1
143.1665,142.867,4286,-0.440461,-0.581075,-0.684358,-0.093720,1.066751,0.034889,-147.2342,-35.5262,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,41.4,1
143.1807,142.867,4286,-0.443420,-0.584457,-0.679551,-0.091665,1.066711,0.035984,-146.8748,-35.7646,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,55.5,1
143.1940,142.867,4286,-0.443420,-0.584457,-0.679551,-0.091665,1.066711,0.035984,-146.8748,-35.7646,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,68.8,1
143.2096,142.900,4287,-0.443420,-0.584457,-0.679551,-0.091665,1.066711,0.035984,-146.8748,-35.7646,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,84.5,1
143.2222,142.900,4287,-0.445777,-0.584277,-0.678162,-0.089617,1.066644,0.037069,-146.6818,-35.7519,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,97.0,1
143.2367,142.933,4288,-0.445777,-0.584277,-0.678162,-0.089617,1.066644,0.037069,-146.6818,-35.7519,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,111.6,1
143.2501,142.933,4288,-0.437339,-0.586991,-0.681305,-0.087566,1.066515,0.038162,-147.3031,-35.9438,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.2627,142.933,4288,-0.437339,-0.586991,-0.681305,-0.087566,1.066515,0.038162,-147.3031,-35.9438,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.2786,142.967,4289,-0.443486,-0.587127,-0.677202,-0.085435,1.066450,0.039249,-146.7801,-35.9534,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,15.9,1
143.2916,142.967,4289,-0.443486,-0.587127,-0.677202,-0.085435,1.066450,0.039249,-146.7801,-35.9534,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,28.9,1
143.3053,143.000,4290,-0.443486,-0.587127,-0.677202,-0.085435,1.066450,0.039249,-146.7801,-35.9534,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,42.6,1
143.3196,143.000,4290,-0.449266,-0.584011,-0.676085,-0.083210,1.066537,0.040280,-146.3955,-35.7332,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,56.9,1
143.3330,143.033,4291,-0.449266,-0.584011,-0.676085,-0.083210,1.066537,0.040280,-146.3955,-35.7332,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,70.3,1
143.3478,143.033,4291,-0.444406,-0.580066,-0.682662,-0.080877,1.066678,0.041175,-146.9363,-35.4552,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.3607,143.033,4291,-0.444406,-0.580066,-0.682662,-0.080877,1.066678,0.041175,-146.9363,-35.4552,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.3759,143.067,4292,-0.444406,-0.580066,-0.682662,-0.080877,1.066678,0.041175,-146.9363,-35.4552,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,15.1,1
143.3884,143.067,4292,-0.444433,-0.577615,-0.684719,-0.078553,1.066866,0.041832,-147.0135,-35.2830,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,27.7,1
143.4026,143.100,4293,-0.444433,-0.577615,-0.684719,-0.078553,1.066866,0.041832,-147.0135,-35.2830,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,41.9,1
143.4163,143.100,4293,-0.449232,-0.577674,-0.681530,-0.075923,1.066958,0.042310,-146.6090,-35.2871,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,55.5,1
143.4298,143.100,4293,-0.449232,-0.577674,-0.681530,-0.075923,1.066958,0.042310,-146.6090,-35.2871,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,69.1,1
143.4452,143.133,4294,-0.450841,-0.578007,-0.680184,-0.073124,1.066944,0.042587,-146.4627,-35.3105,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,84.5,1
143.4585,143.133,4294,-0.450841,-0.578007,-0.680184,-0.073124,1.066944,0.042587,-146.4627,-35.3105,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,97.8,1
143.4734,143.167,4295,-0.450841,-0.578007,-0.680184,-0.073124,1.066944,0.042587,-146.4627,-35.3105,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,112.7,1
143.4861,143.167,4295,-0.452197,-0.585977,-0.672420,-0.070292,1.066831,0.042725,-146.0795,-35.8720,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.4999,143.200,4296,-0.452197,-0.585977,-0.672420,-0.070292,1.066831,0.042725,-146.0795,-35.8720,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.5144,143.200,4296,-0.442112,-0.586092,-0.678995,-0.067440,1.066684,0.042838,-146.9308,-35.8801,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.5278,143.200,4296,-0.442112,-0.586092,-0.678995,-0.067440,1.066684,0.042838,-146.9308,-35.8801,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.5422,143.233,4297,-0.442112,-0.586092,-0.678995,-0.067440,1.066684,0.042838,-146.9308,-35.8801,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,14.4,1
143.5553,143.233,4297,-0.445194,-0.589679,-0.673856,-0.064441,1.066656,0.042971,-146.5486,-36.1342,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.5690,143.267,4298,-0.445194,-0.589679,-0.673856,-0.064441,1.066656,0.042971,-146.5486,-36.1342,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.5830,143.267,4298,-0.465227,-0.594598,-0.655757,-0.061479,1.066763,0.043054,-144.6462,-36.4840,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.5967,143.267,4298,-0.465227,-0.594598,-0.655757,-0.061479,1.066763,0.043054,-144.6462,-36.4840,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.6113,143.300,4299,-0.559192,-0.597718,-0.574488,-0.058628,1.066927,0.043011,-135.7730,-36.7067,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.6248,143.300,4299,-0.559192,-0.597718,-0.574488,-0.058628,1.066927,0.043011,-135.7730,-36.7067,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.6385,143.333,4300,-0.559192,-0.597718,-0.574488,-0.058628,1.066927,0.043011,-135.7730,-36.7067,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,13.8,1
143.6526,143.333,4300,-0.602888,-0.600760,-0.524989,-0.055807,1.067169,0.043062,-131.0490,-36.9244,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.6672,143.367,4301,-0.602888,-0.600760,-0.524989,-0.055807,1.067169,0.043062,-131.0490,-36.9244,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.6809,143.367,4301,-0.606814,-0.601963,-0.519055,-0.053138,1.067575,0.043099,-130.5430,-37.0106,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.6941,143.367,4301,-0.606814,-0.601963,-0.519055,-0.053138,1.067575,0.043099,-130.5430,-37.0106,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,0.0,1
143.7092,143.400,4302,-0.606814,-0.601963,-0.519055,-0.053138,1.067575,0.043099,-130.5430,-37.0106,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,15.1,1
143.7219,143.400,4302,-0.604896,-0.601307,-0.522045,-0.050635,1.068056,0.043086,-130.7953,-36.9635,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,27.8,1
143.7354,143.433,4303,-0.604896,-0.601307,-0.522045,-0.050635,1.068056,0.043086,-130.7953,-36.9635,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,41.3,1
143.7488,143.433,4303,-0.608166,-0.599236,-0.520625,-0.048313,1.068569,0.042964,-130.5655,-36.8152,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,54.7,1
143.7629,143.433,4303,-0.608166,-0.599236,-0.520625,-0.048313,1.068569,0.042964,-130.5655,-36.8152,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,68.8,1
143.7783,143.467,4304,-0.608166,-0.599236,-0.520625,-0.048313,1.068569,0.042964,-130.5655,-36.8152,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,84.2,1
143.7917,143.467,4304,-0.613035,-0.597090,-0.517369,-0.046068,1.069055,0.042914,-130.1626,-36.6618,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,97.7,1
143.8048,143.500,4305,-0.613035,-0.597090,-0.517369,-0.046068,1.069055,0.042914,-130.1626,-36.6618,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,110.7,1
143.8193,143.500,4305,-0.615452,-0.595763,-0.516028,-0.043968,1.069446,0.042835,-129.9783,-36.5671,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,125.2,1
143.8326,143.533,4306,-0.615452,-0.595763,-0.516028,-0.043968,1.069446,0.042835,-129.9783,-36.5671,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,138.5,1
143.8473,143.533,4306,-0.617888,-0.594856,-0.514160,-0.042056,1.069692,0.042594,-129.7647,-36.5024,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,153.2,1
143.8604,143.533,4306,-0.617888,-0.594856,-0.514160,-0.042056,1.069692,0.042594,-129.7647,-36.5024,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,166.3,1
143.8757,143.567,4307,-0.617888,-0.594856,-0.514160,-0.042056,1.069692,0.042594,-129.7647,-36.5024,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,181.6,1
143.8884,143.567,4307,-0.620571,-0.592595,-0.513540,-0.040291,1.069811,0.042393,-129.6087,-36.3414,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,194.3,1
143.9017,143.600,4308,-0.620571,-0.592595,-0.513540,-0.040291,1.069811,0.042393,-129.6087,-36.3414,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,207.6,1
143.9164,143.600,4308,-0.621344,-0.592211,-0.513048,-0.038677,1.069858,0.042283,-129.5468,-36.3140,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,222.3,1
143.9302,143.600,4308,-0.621344,-0.592211,-0.513048,-0.038677,1.069858,0.042283,-129.5468,-36.3140,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,236.1,1
143.9448,143.633,4309,-0.625284,-0.586500,-0.514818,-0.037256,1.069885,0.042135,-129.4658,-35.9091,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,250.7,1
143.9581,143.633,4309,-0.625284,-0.586500,-0.514818,-0.037256,1.069885,0.042135,-129.4658,-35.9091,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,264.0,1
143.9725,143.667,4310,-0.625284,-0.586500,-0.514818,-0.037256,1.069885,0.042135,-129.4658,-35.9091,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,1,278.4,1
143.9858,143.667,4310,-0.629982,-0.586025,-0.509606,-0.036027,1.069866,0.041833,-128.9701,-35.8754,-1.0000,-1.0000,0.8212,0.7768,0,0,0.1463,0.2164,0.0000,0.0000,0.9980,0.9980,0,0.0,1
143.9990,143.700,4311,-0.629982,-0.586025,-0.509606,-0.036027,1.069866,0.041833,-128.9701,-35.8754,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,0.0,1
144.0144,143.700,4311,-0.633359,-0.586273,-0.505114,-0.034925,1.069904,0.041611,-128.5730,-35.8930,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,15.4,1
144.0272,143.700,4311,-0.633359,-0.586273,-0.505114,-0.034925,1.069904,0.041611,-128.5730,-35.8930,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,28.2,1
144.0421,143.733,4312,-0.633359,-0.586273,-0.505114,-0.034925,1.069904,0.041611,-128.5730,-35.8930,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,43.1,1
144.0555,143.733,4312,-0.634611,-0.589910,-0.499275,-0.033955,1.069900,0.041383,-128.1936,-36.1506,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,56.5,1
144.0687,143.767,4313,-0.634611,-0.589910,-0.499275,-0.033955,1.069900,0.041383,-128.1936,-36.1506,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,69.7,1
144.0829,143.767,4313,-0.634367,-0.596343,-0.491888,-0.033070,1.069771,0.041161,-127.7900,-36.6085,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,0,0.0,1
144.0966,143.767,4313,-0.634367,-0.596343,-0.491888,-0.033070,1.069771,0.041161,-127.7900,-36.6085,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,0.0,1
144.1118,143.800,4314,-0.631964,-0.595434,-0.496065,-0.032244,1.069550,0.040976,-128.1304,-36.5436,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,15.3,1
144.1250,143.800,4314,-0.631964,-0.595434,-0.496065,-0.032244,1.069550,0.040976,-128.1304,-36.5436,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,28.4,1
144.1382,143.833,4315,-0.631964,-0.595434,-0.496065,-0.032244,1.069550,0.040976,-128.1304,-36.5436,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,41.6,1
144.1528,143.833,4315,-0.627084,-0.602510,-0.493707,-0.031450,1.069379,0.040862,-128.2136,-37.0499,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,0,0.0,1
144.1664,143.867,4316,-0.627084,-0.602510,-0.493707,-0.031450,1.069379,0.040862,-128.2136,-37.0499,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,0.0,1
144.1805,143.867,4316,-0.627084,-0.602510,-0.493707,-0.031450,1.069379,0.040862,-128.2136,-37.0499,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,14.2,1
144.1940,143.867,4316,-0.631505,-0.599039,-0.492295,-0.030691,1.069240,0.040772,-127.9385,-36.8011,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,27.6,1
144.2092,143.900,4317,-0.631505,-0.599039,-0.492295,-0.030691,1.069240,0.040772,-127.9385,-36.8011,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,42.8,1
144.2220,143.900,4317,-0.632534,-0.601797,-0.487588,-0.030006,1.069101,0.040636,-127.6268,-36.9987,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,55.7,1
144.2368,143.933,4318,-0.632534,-0.601797,-0.487588,-0.030006,1.069101,0.040636,-127.6268,-36.9987,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,70.4,1
144.2501,143.933,4318,-0.628680,-0.603653,-0.490269,-0.029227,1.069056,0.040570,-127.9485,-37.1320,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,83.7,1
144.2633,143.933,4318,-0.628680,-0.603653,-0.490269,-0.029227,1.069056,0.040570,-127.9485,-37.1320,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,96.9,1
144.2783,143.967,4319,-0.621841,-0.606298,-0.495698,-0.028366,1.069033,0.040525,-128.5599,-37.3223,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,0,0.0,1
144.2915,143.967,4319,-0.621841,-0.606298,-0.495698,-0.028366,1.069033,0.040525,-128.5599,-37.3223,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,0.0,1
144.3058,144.000,4320,-0.621841,-0.606298,-0.495698,-0.028366,1.069033,0.040525,-128.5599,-37.3223,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,14.3,1
144.3196,144.000,4320,-0.616340,-0.608502,-0.499851,-0.027439,1.069016,0.040473,-129.0420,-37.4812,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,0,0.0,1
144.3330,144.033,4321,-0.616340,-0.608502,-0.499851,-0.027439,1.069016,0.040473,-129.0420,-37.4812,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,0.0,1
144.3474,144.033,4321,-0.621711,-0.602775,-0.500137,-0.026448,1.069014,0.040387,-128.8150,-37.0689,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,0,0.0,1
144.3605,144.033,4321,-0.621711,-0.602775,-0.500137,-0.026448,1.069014,0.040387,-128.8150,-37.0689,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,0.0,1
144.3756,144.067,4322,-0.621711,-0.602775,-0.500137,-0.026448,1.069014,0.040387,-128.8150,-37.0689,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,15.1,1
144.3883,144.067,4322,-0.660643,-0.590700,-0.463276,-0.025329,1.069099,0.040332,-125.0401,-36.2067,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,0,0.0,1
144.4022,144.100,4323,-0.660643,-0.590700,-0.463276,-0.025329,1.069099,0.040332,-125.0401,-36.2067,-1.0000,-1.0000,0.7652,0.7446,0,0,0.1678,0.2180,0.0000,0.0000,0.9980,0.9980,1,0.0,1
