Timestamp,PlaybackTime,VideoFrame,HeadYaw,HeadPitch,HeadRoll,GazeYaw,GazePitch,GazeRelativeH,GazeRelativeV,EyeHeadOffset,AbsoluteGazeYaw,AbsoluteGazePitch,LeftOpenness,RightOpenness,BlinkL,BlinkR,FaceIsValid,SmileL,SmileR,BrowDownL,BrowDownR,JawOpen,EyeClosedL,EyeClosedR,FaceActivity
1.9795,1.667,50,16.0079,0.6578,9.0266,22.3329,-26.9717,6.3250,-27.6295,28.3442,22.3329,-26.9717,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
1.9927,1.667,50,16.3370,0.7410,9.0671,22.3329,-26.9717,5.9959,-27.7127,28.3539,22.3329,-26.9717,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.0067,1.700,51,16.6233,0.8321,9.0608,22.3329,-26.9717,5.7097,-27.8038,28.3840,22.3329,-26.9717,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.0203,1.700,51,16.8547,0.9259,8.9886,22.6765,-27.4181,5.8218,-28.3440,28.9357,22.6765,-27.4181,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.0348,1.733,52,17.0598,1.0238,8.8446,22.6765,-27.4181,5.6167,-28.4419,28.9912,22.6765,-27.4181,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.0485,1.733,52,17.2470,1.1254,8.6096,23.1012,-27.4850,5.8542,-28.6104,29.2032,23.1012,-27.4850,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.0614,1.733,52,17.4289,1.2194,8.3263,23.1012,-27.4850,5.6723,-28.7044,29.2595,23.1012,-27.4850,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.0767,1.767,53,17.5671,1.3208,7.9916,23.1012,-27.4850,5.5341,-28.8058,29.3326,23.1012,-27.4850,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.0903,1.767,53,17.6829,1.4251,7.5839,22.7207,-27.4627,5.0378,-28.8879,29.3238,22.7207,-27.4627,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.1034,1.800,54,17.7339,1.5319,7.1204,22.7207,-27.4627,4.9868,-28.9946,29.4203,22.7207,-27.4627,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.1174,1.800,54,17.7501,1.6501,6.5522,22.7217,-27.3814,4.9716,-29.0315,29.4541,22.7217,-27.3814,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.1310,1.833,55,17.7300,1.7693,5.9256,22.7217,-27.3814,4.9917,-29.1507,29.5750,22.7217,-27.3814,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.1456,1.833,55,17.6857,1.8847,5.2563,32.6581,-26.1969,14.9725,-28.0816,31.8238,32.6581,-26.1969,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.1591,1.833,55,17.6195,1.9964,4.6142,32.6581,-26.1969,15.0387,-28.1933,31.9535,32.6581,-26.1969,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.1744,1.867,56,17.5439,2.1317,4.0151,32.6581,-26.1969,15.1142,-28.3286,32.1084,32.6581,-26.1969,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.1874,1.867,56,17.4700,2.2761,3.5189,39.8822,-26.9299,22.4122,-29.2060,36.8144,39.8822,-26.9299,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.2004,1.900,57,17.3940,2.4248,3.1430,39.8822,-26.9299,22.4882,-29.3547,36.9786,39.8822,-26.9299,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.2151,1.900,57,17.3049,2.5515,2.9843,41.0432,-28.0045,23.7383,-30.5559,38.6933,41.0432,-28.0045,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.2286,1.900,57,17.2504,2.6357,2.9724,41.0432,-28.0045,23.7928,-30.6401,38.7933,41.0432,-28.0045,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.2430,1.933,58,17.2332,2.6712,3.1245,41.0432,-28.0045,23.8100,-30.6757,38.8318,41.0432,-28.0045,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.2566,1.933,58,17.2715,2.6790,3.4070,41.3578,-28.4443,24.0863,-31.1233,39.3549,41.3578,-28.4443,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.2700,1.967,59,17.3455,2.6803,3.7515,41.3578,-28.4443,24.0123,-31.1246,39.3107,41.3578,-28.4443,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.2842,1.967,59,17.4644,2.7140,4.1499,41.6767,-27.5989,24.2123,-30.3130,38.7957,41.6767,-27.5989,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.2987,2.000,60,17.5898,2.7830,4.5679,41.6767,-27.5989,24.0869,-30.3820,38.7717,41.6767,-27.5989,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.3130,2.000,60,17.7325,2.8861,4.9755,42.0710,-27.2206,24.3385,-30.1068,38.7141,42.0710,-27.2206,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.3259,2.000,60,17.9095,2.9947,5.3094,42.0710,-27.2206,24.1615,-30.2153,38.6877,42.0710,-27.2206,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.3405,2.033,61,18.1201,3.0900,5.5928,42.0710,-27.2206,23.9509,-30.3106,38.6313,42.0710,-27.2206,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.3540,2.033,61,18.3482,3.1507,5.8117,40.8380,-26.9606,22.4898,-30.1113,37.5830,40.8380,-26.9606,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.3676,2.067,62,18.5875,3.1743,6.0111,40.8380,-26.9606,22.2505,-30.1349,37.4592,40.8380,-26.9606,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.3815,2.067,62,18.8094,3.1371,6.1980,32.3031,-26.0033,13.4937,-29.1404,32.1129,32.3031,-26.0033,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.3953,2.067,62,19.0195,3.0601,6.3580,32.3031,-26.0033,13.2836,-29.0634,31.9552,32.3031,-26.0033,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.4105,2.100,63,19.2070,2.9311,6.4643,32.3031,-26.0033,13.0961,-28.9344,31.7602,32.3031,-26.0033,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.4231,2.100,63,19.3774,2.7911,6.5115,25.5081,-24.7480,6.1307,-27.5391,28.2132,25.5081,-24.7480,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.4381,2.133,64,19.5299,2.6414,6.5210,25.5081,-24.7480,5.9782,-27.3895,28.0343,25.5081,-24.7480,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.4513,2.133,64,19.6499,2.5021,6.5108,24.0994,-23.1395,4.4495,-25.6416,26.0248,24.0994,-23.1395,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.4645,2.167,65,19.7587,2.3695,6.5047,24.0994,-23.1395,4.3407,-25.5090,25.8757,24.0994,-23.1395,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.4790,2.167,65,19.8250,2.2474,6.5032,24.0587,-22.7661,4.2338,-25.0135,25.3693,24.0587,-22.7661,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.4926,2.167,65,19.8594,2.1341,6.5074,24.0587,-22.7661,4.1993,-24.9002,25.2518,24.0587,-22.7661,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.5076,2.200,66,19.8612,2.0372,6.4954,24.0587,-22.7661,4.1976,-24.8033,25.1560,24.0587,-22.7661,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.5201,2.200,66,19.8255,1.9494,6.4675,23.8867,-22.4659,4.0612,-24.4153,24.7507,23.8867,-22.4659,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.5348,2.233,67,19.7583,1.8720,6.4343,23.8867,-22.4659,4.1283,-24.3378,24.6855,23.8867,-22.4659,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.5485,2.233,67,19.6615,1.8000,6.4139,23.8634,-22.2214,4.2019,-24.0214,24.3861,23.8634,-22.2214,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.5615,2.233,67,19.5397,1.7331,6.4055,23.8634,-22.2214,4.3237,-23.9545,24.3416,23.8634,-22.2214,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.5767,2.267,68,19.4053,1.6661,6.4075,23.8634,-22.2214,4.4581,-23.8876,24.3000,23.8634,-22.2214,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.5901,2.267,68,19.2572,1.6175,6.4199,23.7649,-22.4346,4.5077,-24.0521,24.4708,23.7649,-22.4346,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.6031,2.300,69,19.0991,1.5783,6.4238,23.7649,-22.4346,4.6658,-24.0129,24.4620,23.7649,-22.4346,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.6172,2.300,69,18.9305,1.5351,6.4169,19.1797,-23.0045,0.2492,-24.5396,24.5409,19.1797,-23.0045,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.6304,2.300,69,18.7386,1.4722,6.4044,19.1797,-23.0045,0.4411,-24.4767,24.4807,19.1797,-23.0045,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.6461,2.333,70,18.5274,1.4268,6.3700,18.4120,-23.0624,-0.1154,-24.4893,24.4895,18.4120,-23.0624,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.6597,2.333,70,18.3077,1.3995,6.3341,18.4120,-23.0624,0.1043,-24.4619,24.4621,18.4120,-23.0624,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.6740,2.367,71,18.0989,1.4015,6.2902,18.4120,-23.0624,0.3131,-24.4640,24.4660,18.4120,-23.0624,0.7794,0.7234,0,0,1,0.011,0.006,0.239,0.236,0.021,0.003,0.059,0.0576
2.6873,2.367,71,17.8887,1.4375,6.2568,17.9309,-22.8396,0.0421,-24.2771,24.2772,17.9309,-22.8396,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.7000,2.400,72,17.6884,1.4792,6.2396,17.9309,-22.8396,0.2424,-24.3188,24.3200,17.9309,-22.8396,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.7148,2.400,72,17.4988,1.5403,6.2500,17.6162,-22.8869,0.1173,-24.4272,24.4275,17.6162,-22.8869,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.7283,2.400,72,17.3098,1.5898,6.2907,17.6162,-22.8869,0.3063,-24.4768,24.4787,17.6162,-22.8869,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.7430,2.433,73,17.1133,1.6192,6.3592,17.6162,-22.8869,0.5029,-24.5061,24.5113,17.6162,-22.8869,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.7568,2.433,73,16.8968,1.6298,6.4716,18.1760,-22.8670,1.2793,-24.4968,24.5302,18.1760,-22.8670,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.7708,2.467,74,16.6719,1.6245,6.5762,18.1760,-22.8670,1.5041,-24.4915,24.5377,18.1760,-22.8670,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.7842,2.467,74,16.4507,1.6186,6.6897,18.6176,-23.0960,2.1668,-24.7146,24.8094,18.6176,-23.0960,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.7988,2.500,75,16.2356,1.6195,6.8029,18.6176,-23.0960,2.3820,-24.7155,24.8300,18.6176,-23.0960,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.8127,2.500,75,16.0335,1.6390,6.9224,18.5802,-23.1403,2.5467,-24.7793,24.9098,18.5802,-23.1403,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.8258,2.500,75,15.8526,1.6563,7.0316,18.5802,-23.1403,2.7276,-24.7965,24.9461,18.5802,-23.1403,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.8402,2.533,76,15.7091,1.6600,7.0981,18.5802,-23.1403,2.8711,-24.8002,24.9659,18.5802,-23.1403,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.8536,2.533,76,15.5931,1.6358,7.1418,18.5177,-23.1128,2.9246,-24.7486,24.9208,18.5177,-23.1128,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.8674,2.567,77,15.4989,1.6018,7.1868,18.5177,-23.1128,3.0188,-24.7146,24.8983,18.5177,-23.1128,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.8815,2.567,77,15.4091,1.5500,7.2495,18.7627,-23.0386,3.3536,-24.5886,24.8163,18.7627,-23.0386,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.8951,2.567,77,15.3379,1.5171,7.2822,18.7627,-23.0386,3.4248,-24.5558,24.7934,18.7627,-23.0386,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.9100,2.600,78,15.3033,1.4929,7.2654,18.7627,-23.0386,3.4595,-24.5316,24.7743,18.7627,-23.0386,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.9231,2.600,78,15.2886,1.4822,7.2274,18.7125,-22.3408,3.4239,-23.8230,24.0677,18.7125,-22.3408,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.9369,2.633,79,15.2982,1.4808,7.1786,18.7125,-22.3408,3.4143,-23.8215,24.0650,18.7125,-22.3408,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.9504,2.633,79,15.3285,1.4863,7.1382,19.4738,-22.1549,4.1453,-23.6413,24.0020,19.4738,-22.1549,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.9636,2.633,79,15.3842,1.4962,7.0978,19.4738,-22.1549,4.0896,-23.6512,24.0021,19.4738,-22.1549,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.9799,2.667,80,15.4536,1.4986,7.0600,19.4729,-22.3667,4.0193,-23.8653,24.2014,19.4729,-22.3667,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
2.9926,2.667,80,15.5396,1.4951,7.0212,19.4729,-22.3667,3.9333,-23.8618,24.1838,19.4729,-22.3667,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.0066,2.700,81,15.6385,1.4844,6.9890,19.4729,-22.3667,3.8344,-23.8511,24.1573,19.4729,-22.3667,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.0199,2.700,81,15.7424,1.4546,6.9678,19.6286,-22.8743,3.8861,-24.3289,24.6373,19.6286,-22.8743,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.0345,2.733,82,15.8569,1.4096,6.9507,19.6286,-22.8743,3.7717,-24.2838,24.5750,19.6286,-22.8743,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.0483,2.733,82,15.9645,1.3463,6.9486,20.5895,-22.8141,4.6250,-24.1604,24.5991,20.5895,-22.8141,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.0614,2.733,82,16.0780,1.2950,6.9653,20.5895,-22.8141,4.5114,-24.1092,24.5276,20.5895,-22.8141,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.0764,2.767,83,16.1815,1.2640,7.0037,20.5895,-22.8141,4.4080,-24.0782,24.4783,20.5895,-22.8141,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.0901,2.767,83,16.2802,1.2661,7.0485,24.8974,-21.9497,8.6172,-23.2158,24.7634,24.8974,-21.9497,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.1034,2.800,84,16.3772,1.2866,7.0936,24.8974,-21.9497,8.5201,-23.2362,24.7491,24.8974,-21.9497,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.1176,2.800,84,16.4674,1.3391,7.1222,25.1769,-21.8884,8.7096,-23.2275,24.8067,25.1769,-21.8884,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.1312,2.833,85,16.5524,1.3897,7.1364,25.1769,-21.8884,8.6246,-23.2781,24.8245,25.1769,-21.8884,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.1455,2.833,85,16.6157,1.4321,7.1614,25.3858,-21.6131,8.7701,-23.0452,24.6576,25.3858,-21.6131,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.1588,2.833,85,16.6763,1.4581,7.1980,25.3858,-21.6131,8.7095,-23.0711,24.6603,25.3858,-21.6131,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.1742,2.867,86,16.7165,1.4754,7.2552,25.3858,-21.6131,8.6693,-23.0885,24.6624,25.3858,-21.6131,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.1874,2.867,86,16.7599,1.4780,7.2900,28.1361,-20.4594,11.3762,-21.9374,24.7117,28.1361,-20.4594,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.2019,2.900,87,16.8032,1.4829,7.3253,28.1361,-20.4594,11.3329,-21.9423,24.6961,28.1361,-20.4594,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.2152,2.900,87,16.8531,1.4997,7.3525,30.7232,-19.9764,13.8701,-21.4760,25.5656,30.7232,-19.9764,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.2278,2.900,87,16.9059,1.5304,7.3800,30.7232,-19.9764,13.8173,-21.5067,25.5628,30.7232,-19.9764,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.2430,2.933,88,16.9614,1.5692,7.4197,30.7232,-19.9764,13.7618,-21.5456,25.5656,30.7232,-19.9764,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.2567,2.933,88,17.0324,1.6091,7.4551,30.8569,-19.9126,13.8245,-21.5217,25.5793,30.8569,-19.9126,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.2704,2.967,89,17.1191,1.6385,7.5019,30.8569,-19.9126,13.7378,-21.5511,25.5573,30.8569,-19.9126,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.2843,2.967,89,17.2217,1.6520,7.5645,30.8004,-19.3563,13.5787,-21.0083,25.0146,30.8004,-19.3563,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.2977,3.000,90,17.3357,1.6647,7.6396,30.8004,-19.3563,13.4647,-21.0210,24.9636,30.8004,-19.3563,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.3127,3.000,90,17.4698,1.6645,7.7169,30.9822,-19.3905,13.5124,-21.0550,25.0180,30.9822,-19.3905,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.3257,3.000,90,17.6185,1.6624,7.7794,30.9822,-19.3905,13.3637,-21.0529,24.9362,30.9822,-19.3905,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.3400,3.033,91,17.7739,1.6484,7.8362,30.9822,-19.3905,13.2083,-21.0390,24.8414,30.9822,-19.3905,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.3539,3.033,91,17.9512,1.6275,7.8829,30.6873,-19.5973,12.7362,-21.2248,24.7528,30.6873,-19.5973,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.3674,3.067,92,18.1303,1.6011,7.9285,30.6873,-19.5973,12.5570,-21.1984,24.6384,30.6873,-19.5973,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.3815,3.067,92,18.3279,1.5707,7.9523,31.0118,-19.8815,12.6839,-21.4523,24.9215,31.0118,-19.8815,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.3950,3.067,92,18.5279,1.5378,7.9748,31.0118,-19.8815,12.4839,-21.4193,24.7918,31.0118,-19.8815,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.4098,3.100,93,18.7394,1.5081,8.0000,31.0118,-19.8815,12.2723,-21.3896,24.6602,31.0118,-19.8815,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.4231,3.100,93,18.9466,1.4760,8.0248,27.2915,-20.4366,8.3449,-21.9127,23.4479,27.2915,-20.4366,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.4369,3.133,94,19.1503,1.4444,8.0521,27.2915,-20.4366,8.1412,-21.8810,23.3465,27.2915,-20.4366,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.4501,3.133,94,19.3483,1.4303,8.0933,26.4309,-20.1251,7.0826,-21.5554,22.6891,26.4309,-20.1251,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.4637,3.133,94,19.5368,1.4298,8.1321,26.4309,-20.1251,6.8941,-21.5548,22.6305,26.4309,-20.1251,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.4795,3.167,95,19.7168,1.4384,8.1606,25.8917,-20.0713,6.1749,-21.5097,22.3785,25.8917,-20.0713,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.4927,3.167,95,19.8860,1.4553,8.1718,25.8917,-20.0713,6.0057,-21.5267,22.3487,25.8917,-20.0713,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.5071,3.200,96,20.0559,1.4775,8.1675,25.8917,-20.0713,5.8357,-21.5489,22.3251,25.8917,-20.0713,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.5194,3.200,96,20.2038,1.4989,8.1674,25.7588,-20.1305,5.5550,-21.6294,22.3314,25.7588,-20.1305,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.5337,3.233,97,20.3416,1.5183,8.1664,25.7588,-20.1305,5.4172,-21.6489,22.3164,25.7588,-20.1305,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.5474,3.233,97,20.4582,1.5400,8.1874,26.1723,-20.1623,5.7141,-21.7023,22.4420,26.1723,-20.1623,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.5610,3.233,97,20.5590,1.5493,8.1981,26.1723,-20.1623,5.6134,-21.7117,22.4256,26.1723,-20.1623,0.8602,0.8341,0,0,1,0.008,0.000,0.163,0.159,0.011,0.001,0.027,0.0446
3.5764,3.267,98,20.6503,1.5647,8.2056,26.1723,-20.1623,5.5220,-21.7270,22.4178,26.1723,-20.1623,0.8573,0.8461,0,0,1,0.011,0.000,0.171,0.145,0.011,0.001,0.012,0.0499
3.5894,3.267,98,20.7216,1.5890,8.2242,26.6174,-20.4123,5.8958,-22.0013,22.7776,26.6174,-20.4123,0.8573,0.8461,0,0,1,0.011,0.000,0.171,0.145,0.011,0.001,0.012,0.0499
3.6034,3.300,99,20.7851,1.6144,8.2286,26.6174,-20.4123,5.8323,-22.0267,22.7857,26.6174,-20.4123,0.8573,0.8461,0,0,1,0.011,0.000,0.171,0.145,0.011,0.001,0.012,0.0499
3.6177,3.300,99,20.8294,1.6357,8.2335,27.3648,-20.5842,6.5354,-22.2199,23.1611,27.3648,-20.5842,0.8573,0.8461,0,0,1,0.011,0.000,0.171,0.145,0.011,0.001,0.012,0.0499
3.6311,3.333,100,20.8711,1.6496,8.2295,27.3648,-20.5842,6.4936,-22.2338,23.1627,27.3648,-20.5842,0.8573,0.8461,0,0,1,0.011,0.000,0.171,0.145,0.011,0.001,0.012,0.0499
3.6456,3.333,100,20.9043,1.6580,8.2132,27.7991,-20.9608,6.8949,-22.6188,23.6463,27.7991,-20.9608,0.8573,0.8461,0,0,1,0.011,0.000,0.171,0.145,0.011,0.001,0.012,0.0499
3.6591,3.333,100,20.9408,1.6682,8.1934,27.7991,-20.9608,6.8583,-22.6290,23.6455,27.7991,-20.9608,0.8573,0.8461,0,0,1,0.011,0.000,0.171,0.145,0.011,0.001,0.012,0.0499
