Timestamp,PlaybackTime,VideoFrame,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z,EulerYaw,EulerPitch,EulerRoll,VelYaw,VelPitch,VelRoll
154.8179,154.500,4635,0.065225,0.941777,0.289808,-0.157522,0.058349,1.132065,0.083558,-161.6906,-34.5008,2.1942,1.5551,0.8453,0.5770
154.8314,154.533,4636,0.065292,0.941754,0.289747,-0.157742,0.058326,1.132088,0.083531,-161.6643,-34.4954,2.1951,1.9459,0.3964,0.0648
154.8456,154.533,4636,0.065424,0.941746,0.289642,-0.157931,0.058301,1.132114,0.083502,-161.6451,-34.4858,2.2067,1.3534,0.6767,0.8252
154.8595,154.533,4636,0.065568,0.941710,0.289612,-0.158141,0.058298,1.132108,0.083425,-161.6230,-34.4856,2.2175,1.5899,0.0175,0.7756
154.8739,154.567,4637,0.065798,0.941637,0.289694,-0.158331,0.058289,1.132118,0.083322,-161.6056,-34.5002,2.2379,1.2034,-1.0106,1.4157
154.8873,154.567,4637,0.065868,0.941472,0.290068,-0.158599,0.058273,1.132185,0.083228,-161.5685,-34.5465,2.2278,2.7670,-3.4477,-0.7569
154.9015,154.600,4638,0.065907,0.941333,0.290344,-0.158899,0.058234,1.132311,0.083199,-161.5267,-34.5806,2.2142,2.9537,-2.4116,-0.9550
154.9154,154.600,4638,0.066023,0.941243,0.290425,-0.159235,0.058190,1.132403,0.083168,-161.4852,-34.5933,2.2136,2.9825,-0.9101,-0.0439
154.9287,154.600,4638,0.066217,0.941202,0.290327,-0.159577,0.058137,1.132450,0.083132,-161.4478,-34.5862,2.2267,2.8085,0.5298,0.9846
154.9436,154.633,4639,0.066398,0.941172,0.290192,-0.159921,0.058082,1.132473,0.083091,-161.4101,-34.5746,2.2391,2.5297,0.7807,0.8288
154.9567,154.633,4639,0.066514,0.941150,0.290047,-0.160270,0.058034,1.132491,0.083039,-161.3692,-34.5605,2.2428,3.1297,1.0818,0.2830
154.9706,154.667,4640,0.066608,0.941154,0.289855,-0.160550,0.057981,1.132506,0.082973,-161.3372,-34.5402,2.2475,2.3026,1.4539,0.3426
154.9843,154.667,4640,0.066579,0.941177,0.289636,-0.160826,0.057879,1.132519,0.082807,-161.3012,-34.5143,2.2370,2.6306,1.8929,-0.7699
154.9982,154.700,4641,0.066564,0.941200,0.289429,-0.161065,0.057776,1.132516,0.082640,-161.2706,-34.4901,2.2296,2.2029,1.7434,-0.5306
155.0118,154.700,4641,0.066481,0.941248,0.289176,-0.161275,0.057712,1.132492,0.082530,-161.2417,-34.4590,2.2156,2.1083,2.2723,-1.0285
155.0256,154.700,4641,0.066423,0.941288,0.288933,-0.161500,0.057682,1.132466,0.082464,-161.2117,-34.4296,2.2041,2.1792,2.1305,-0.8336
155.0405,154.733,4642,0.066489,0.941303,0.288826,-0.161576,0.057641,1.132460,0.082388,-161.2052,-34.4184,2.2118,0.4375,0.7520,0.5200
155.0541,154.733,4642,0.066568,0.941329,0.288681,-0.161652,0.057605,1.132463,0.082318,-161.1996,-34.4029,2.2223,0.4110,1.1441,0.7728
155.0682,154.767,4643,0.066585,0.941349,0.288566,-0.161733,0.057577,1.132469,0.082238,-161.1906,-34.3899,2.2237,0.6358,0.9224,0.0986
155.0819,154.767,4643,0.066510,0.941410,0.288363,-0.161772,0.057556,1.132466,0.082153,-161.1845,-34.3644,2.2167,0.4464,1.8616,-0.5109
155.0951,154.767,4643,0.066484,0.941479,0.288105,-0.161842,0.057527,1.132433,0.082068,-161.1768,-34.3336,2.2160,0.5868,2.3403,-0.0495
155.1100,154.800,4644,0.066456,0.941561,0.287809,-0.161901,0.057466,1.132343,0.081959,-161.1709,-34.2981,2.2166,0.3904,2.3811,0.0371
155.1233,154.800,4644,0.066492,0.941644,0.287491,-0.161970,0.057398,1.132255,0.081853,-161.1664,-34.2612,2.2255,0.3406,2.7706,0.6695
155.1371,154.833,4645,0.066480,0.941733,0.287164,-0.162041,0.057367,1.132226,0.081780,-161.1599,-34.2225,2.2283,0.4712,2.8053,0.2014
155.1515,154.833,4645,0.066527,0.941788,0.286917,-0.162139,0.057333,1.132198,0.081706,-161.1511,-34.1944,2.2358,0.6102,1.9513,0.5230
155.1653,154.867,4646,0.066528,0.941868,0.286614,-0.162209,0.057300,1.132171,0.081643,-161.1449,-34.1588,2.2397,0.4491,2.5863,0.2831
155.1794,154.867,4646,0.066489,0.941918,0.286366,-0.162371,0.057271,1.132147,0.081590,-161.1243,-34.1291,2.2335,1.4569,2.0970,-0.4411
155.1931,154.867,4646,0.066506,0.941934,0.286260,-0.162458,0.057222,1.132149,0.081538,-161.1143,-34.1170,2.2344,0.7299,0.8839,0.0674
155.2075,154.900,4647,0.066448,0.941929,0.286196,-0.162624,0.057186,1.132156,0.081504,-161.0905,-34.1087,2.2215,1.6547,0.5720,-0.8961
155.2205,154.900,4647,0.066437,0.941900,0.286228,-0.162740,0.057121,1.132191,0.081371,-161.0741,-34.1125,2.2145,1.2642,-0.2877,-0.5393
155.2350,154.933,4648,0.066417,0.941908,0.286153,-0.162833,0.057050,1.132229,0.081216,-161.0617,-34.1035,2.2098,0.8550,0.6155,-0.3258
155.2488,154.933,4648,0.066406,0.941900,0.286120,-0.162943,0.056990,1.132244,0.081120,-161.0468,-34.0996,2.2046,1.0796,0.2810,-0.3751
155.2616,154.933,4648,0.066441,0.941901,0.286040,-0.163064,0.056945,1.132244,0.081093,-161.0327,-34.0911,2.2059,1.0976,0.6667,0.1052
155.2771,154.967,4649,0.066419,0.941913,0.285954,-0.163151,0.056899,1.132225,0.081072,-161.0211,-34.0807,2.2014,0.7510,0.6713,-0.2933
155.2902,154.967,4649,0.066363,0.941939,0.285846,-0.163217,0.056854,1.132208,0.081055,-161.0112,-34.0670,2.1938,0.7558,1.0514,-0.5828
155.3044,155.000,4650,0.066267,0.941970,0.285694,-0.163342,0.056814,1.132186,0.081035,-160.9924,-34.0474,2.1795,1.3184,1.3697,-0.9999
155.3182,155.000,4650,0.066162,0.942005,0.285569,-0.163401,0.056765,1.132172,0.081018,-160.9817,-34.0306,2.1663,0.7743,1.2146,-0.9598
155.3317,155.033,4651,0.066182,0.942037,0.285419,-0.163472,0.056727,1.132160,0.081005,-160.9745,-34.0135,2.1693,0.5341,1.2773,0.2238
155.3453,155.033,4651,0.066182,0.942046,0.285318,-0.163596,0.056716,1.132099,0.080960,-160.9589,-34.0018,2.1664,1.1417,0.8549,-0.2079
155.3594,155.033,4651,0.066169,0.942073,0.285206,-0.163640,0.056700,1.132037,0.080907,-160.9538,-33.9884,2.1655,0.3685,0.9543,-0.0639
155.3741,155.067,4652,0.066147,0.942083,0.285133,-0.163718,0.056666,1.132001,0.080885,-160.9432,-33.9795,2.1610,0.7180,0.6012,-0.3088
155.3873,155.067,4652,0.066112,0.942094,0.285070,-0.163776,0.056620,1.131995,0.080884,-160.9348,-33.9716,2.1556,0.6331,0.6042,-0.4100
155.4008,155.100,4653,0.066020,0.942095,0.285061,-0.163826,0.056572,1.132003,0.080883,-160.9245,-33.9688,2.1417,0.7648,0.2091,-1.0313
155.4149,155.100,4653,0.065907,0.942087,0.285078,-0.163887,0.056525,1.132027,0.080878,-160.9119,-33.9686,2.1242,0.8944,0.0086,-1.2378
155.4286,155.100,4653,0.065861,0.942106,0.284986,-0.163954,0.056478,1.132040,0.080884,-160.9020,-33.9570,2.1175,0.7199,0.8482,-0.4913
155.4436,155.133,4654,0.065848,0.942141,0.284854,-0.163990,0.056417,1.132034,0.080884,-160.8982,-33.9412,2.1173,0.2561,1.0569,-0.0130
155.4569,155.133,4654,0.065708,0.942213,0.284619,-0.164038,0.056366,1.132015,0.080851,-160.8888,-33.9108,2.1023,0.7064,2.2844,-1.1243
155.4703,155.167,4655,0.065474,0.942283,0.284409,-0.164099,0.056312,1.131994,0.080732,-160.8738,-33.8814,2.0741,1.1148,2.1909,-2.0983
155.4840,155.167,4655,0.065276,0.942334,0.284283,-0.164100,0.056255,1.131970,0.080605,-160.8675,-33.8626,2.0513,0.4654,1.3750,-1.6742
155.4974,155.167,4655,0.065119,0.942375,0.284166,-0.164132,0.056202,1.131942,0.080584,-160.8583,-33.8457,2.0322,0.6807,1.2523,-1.4179
155.5127,155.200,4656,0.064877,0.942408,0.284113,-0.164126,0.056146,1.131924,0.080577,-160.8504,-33.8346,2.0022,0.5170,0.7280,-1.9659
155.5261,155.200,4656,0.064615,0.942450,0.284044,-0.164108,0.056096,1.131906,0.080570,-160.8435,-33.8211,1.9705,0.5182,1.0045,-2.3650
155.5405,155.233,4657,0.064414,0.942478,0.283985,-0.164131,0.056048,1.131891,0.080555,-160.8332,-33.8102,1.9446,0.7108,0.7564,-1.7936
155.5541,155.233,4657,0.064299,0.942520,0.283903,-0.164075,0.056004,1.131877,0.080535,-160.8373,-33.7981,1.9339,-0.2995,0.8941,-0.7941
155.5682,155.267,4658,0.064158,0.942568,0.283746,-0.164129,0.055962,1.131860,0.080513,-160.8264,-33.7769,1.9170,0.7694,1.5000,-1.1911
155.5818,155.267,4658,0.064078,0.942627,0.283556,-0.164150,0.055934,1.131801,0.080473,-160.8226,-33.7528,1.9100,0.2827,1.7770,-0.5168
155.5953,155.267,4658,0.064031,0.942674,0.283345,-0.164261,0.055908,1.131732,0.080423,-160.8081,-33.7272,1.9041,1.0676,1.8874,-0.4348
155.6102,155.300,4659,0.064007,0.942731,0.283121,-0.164329,0.055870,1.131695,0.080380,-160.8006,-33.7004,1.9034,0.5031,1.7992,-0.0461
155.6233,155.300,4659,0.064016,0.942782,0.282900,-0.164416,0.055831,1.131675,0.080337,-160.7916,-33.6746,1.9060,0.6869,1.9790,0.1972
155.6371,155.333,4660,0.064038,0.942846,0.282652,-0.164463,0.055795,1.131658,0.080290,-160.7890,-33.6459,1.9127,0.1936,2.0819,0.4845
155.6506,155.333,4660,0.064087,0.942902,0.282427,-0.164511,0.055764,1.131640,0.080239,-160.7868,-33.6203,1.9221,0.1577,1.8851,0.6961
155.6648,155.367,4661,0.064153,0.942955,0.282209,-0.164556,0.055720,1.131625,0.080192,-160.7857,-33.5961,1.9339,0.0787,1.7091,0.8300
155.6788,155.367,4661,0.064053,0.942973,0.282110,-0.164660,0.055677,1.131620,0.080142,-160.7690,-33.5826,1.9188,1.1902,0.9652,-1.0703
155.6925,155.367,4661,0.063948,0.942960,0.282104,-0.164788,0.055642,1.131629,0.080061,-160.7480,-33.5801,1.9002,1.5368,0.1853,-1.3624
155.7070,155.400,4662,0.063967,0.943000,0.281967,-0.164786,0.055590,1.131652,0.079889,-160.7505,-33.5642,1.9059,-0.1733,1.0924,0.3907
155.7197,155.400,4662,0.064114,0.943050,0.281774,-0.164771,0.055531,1.131658,0.079703,-160.7602,-33.5443,1.9300,-0.7632,1.5649,1.8965
155.7341,155.433,4663,0.064001,0.943151,0.281477,-0.164743,0.055491,1.131638,0.079598,-160.7629,-33.5069,1.9232,-0.1875,2.5953,-0.4713
155.7485,155.433,4663,0.063824,0.943261,0.281144,-0.164750,0.055468,1.131597,0.079520,-160.7588,-33.4641,1.9075,0.2839,2.9725,-1.0913
155.7618,155.433,4663,0.063664,0.943356,0.280854,-0.164766,0.055439,1.131557,0.079448,-160.7538,-33.4266,1.8927,0.3784,2.8165,-1.1096
155.7769,155.467,4664,0.063574,0.943443,0.280601,-0.164734,0.055407,1.131520,0.079368,-160.7573,-33.3950,1.8881,-0.2337,2.1057,-0.3043
155.7899,155.467,4664,0.063481,0.943518,0.280386,-0.164703,0.055374,1.131485,0.079294,-160.7603,-33.3677,1.8822,-0.2290,2.0958,-0.4524
155.8033,155.500,4665,0.063441,0.943598,0.280158,-0.164651,0.055342,1.131465,0.079225,-160.7681,-33.3399,1.8842,-0.5841,2.0682,0.1487
155.8179,155.500,4665,0.063346,0.943666,0.279941,-0.164667,0.055327,1.131419,0.079134,-160.7648,-33.3124,1.8762,0.2258,1.8929,-0.5498
155.8313,155.533,4666,0.063226,0.943723,0.279770,-0.164678,0.055322,1.131347,0.079021,-160.7606,-33.2898,1.8641,0.3170,1.6795,-0.9049
155.8457,155.533,4666,0.063161,0.943783,0.279579,-0.164680,0.055315,1.131268,0.078903,-160.7600,-33.2660,1.8599,0.0413,1.6568,-0.2881
155.8594,155.533,4666,0.063033,0.943842,0.279364,-0.164759,0.055284,1.131243,0.078839,-160.7469,-33.2382,1.8452,0.9554,2.0290,-1.0791
155.8743,155.567,4667,0.062987,0.943898,0.279166,-0.164792,0.055248,1.131216,0.078771,-160.7431,-33.2140,1.8424,0.2602,1.6291,-0.1839
155.8873,155.567,4667,0.062981,0.943941,0.278978,-0.164866,0.055214,1.131197,0.078704,-160.7350,-33.1919,1.8429,0.6192,1.6916,0.0346
155.9014,155.600,4668,0.062970,0.944001,0.278738,-0.164933,0.055177,1.131178,0.078639,-160.7283,-33.1635,1.8444,0.4772,2.0239,0.1064
155.9153,155.600,4668,0.062947,0.944071,0.278460,-0.165006,0.055139,1.131157,0.078573,-160.7205,-33.1303,1.8447,0.5559,2.3794,0.0225
155.9291,155.600,4668,0.062875,0.944142,0.278181,-0.165099,0.055098,1.131120,0.078499,-160.7085,-33.0962,1.8380,0.8706,2.4735,-0.4842
155.9434,155.633,4669,0.062810,0.944219,0.277879,-0.165191,0.055053,1.131098,0.078345,-160.6971,-33.0594,1.8329,0.8013,2.5769,-0.3578
155.9568,155.633,4669,0.062735,0.944300,0.277571,-0.165278,0.055003,1.131079,0.078179,-160.6861,-33.0217,1.8268,0.8182,2.8068,-0.4515
155.9703,155.667,4670,0.062621,0.944387,0.277245,-0.165368,0.054947,1.131051,0.078061,-160.6733,-32.9812,1.8160,0.9426,2.9910,-0.8014
155.9841,155.667,4670,0.062538,0.944463,0.276920,-0.165509,0.054892,1.131019,0.077969,-160.6550,-32.9415,1.8071,1.3274,2.8783,-0.6431
155.9979,155.700,4671,0.062394,0.944566,0.276546,-0.165605,0.054828,1.130986,0.077867,-160.6410,-32.8947,1.7932,1.0177,3.3916,-1.0062
156.0117,155.700,4671,0.062256,0.944690,0.276064,-0.165755,0.054753,1.130947,0.077753,-160.6211,-32.8355,1.7805,1.4392,4.2942,-0.9218
156.0255,155.700,4671,0.062118,0.944814,0.275529,-0.165988,0.054670,1.130890,0.077629,-160.5908,-32.7700,1.7659,2.1958,4.7456,-1.0602
156.0399,155.733,4672,0.061975,0.944980,0.274904,-0.166130,0.054568,1.130819,0.077490,-160.5734,-32.6938,1.7562,1.2097,5.2924,-0.6728
156.0540,155.733,4672,0.061753,0.945154,0.274225,-0.166346,0.054464,1.130737,0.077329,-160.5440,-32.6097,1.7348,2.0946,5.9870,-1.5258
156.0685,155.767,4673,0.061611,0.945346,0.273484,-0.166527,0.054381,1.130589,0.077110,-160.5227,-32.5199,1.7263,1.4653,6.1828,-0.5826
156.0818,155.767,4673,0.061461,0.945554,0.272647,-0.166774,0.054293,1.130432,0.076880,-160.4936,-32.4189,1.7168,2.1904,7.5917,-0.7190
156.0951,155.767,4673,0.061259,0.945783,0.271785,-0.166961,0.054169,1.130307,0.076660,-160.4707,-32.3137,1.7033,1.7167,7.9106,-1.0107
156.1105,155.800,4674,0.061040,0.945999,0.270946,-0.167179,0.054019,1.130206,0.076433,-160.4430,-32.2110,1.6860,1.8036,6.6766,-1.1240
156.1232,155.800,4674,0.060856,0.946214,0.270107,-0.167385,0.053868,1.130111,0.076197,-160.4181,-32.1089,1.6739,1.9603,8.0385,-0.9556
156.1368,155.833,4675,0.060688,0.946433,0.269248,-0.167592,0.053684,1.130026,0.075914,-160.3939,-32.0049,1.6641,1.7734,7.6049,-0.7157
156.1503,155.833,4675,0.060491,0.946648,0.268435,-0.167756,0.053503,1.129927,0.075651,-160.3739,-31.9057,1.6514,1.4841,7.3932,-0.9489
156.1639,155.833,4675,0.060284,0.946878,0.267529,-0.167975,0.053328,1.129838,0.075373,-160.3473,-31.7953,1.6375,1.9475,8.0714,-1.0168
156.1790,155.867,4676,0.059988,0.947104,0.266683,-0.168156,0.053163,1.129742,0.075034,-160.3220,-31.6903,1.6123,1.6860,6.9939,-1.6774
156.1927,155.867,4676,0.059737,0.947367,0.265727,-0.168275,0.052975,1.129692,0.074607,-160.3076,-31.5731,1.5977,1.0431,8.4978,-1.0554
156.2072,155.900,4677,0.059417,0.947623,0.264772,-0.168452,0.052799,1.129614,0.074202,-160.2834,-31.4549,1.5724,1.6833,8.2076,-1.7584
156.2203,155.900,4677,0.059101,0.947924,0.263684,-0.168574,0.052596,1.129508,0.073882,-160.2678,-31.3209,1.5526,1.1817,10.1597,-1.5038
156.2350,155.933,4678,0.058777,0.948251,0.262487,-0.168721,0.052391,1.129375,0.073525,-160.2498,-31.1742,1.5335,1.2260,10.0188,-1.3041
156.2488,155.933,4678,0.058389,0.948594,0.261213,-0.168903,0.052159,1.129228,0.073162,-160.2260,-31.0171,1.5068,1.7235,11.3850,-1.9312
156.2614,155.933,4678,0.058033,0.948960,0.259831,-0.169101,0.051922,1.129083,0.072785,-160.2024,-30.8482,1.4862,1.8799,13.4345,-1.6384
156.2765,155.967,4679,0.057616,0.949344,0.258395,-0.169291,0.051684,1.128930,0.072395,-160.1784,-30.6718,1.4595,1.5837,11.6573,-1.7658
156.2902,155.967,4679,0.057250,0.949721,0.256932,-0.169526,0.051431,1.128719,0.072013,-160.1506,-30.4933,1.4383,2.0357,13.0513,-1.5475
156.3043,156.000,4680,0.056603,0.950119,0.255417,-0.169799,0.051227,1.128437,0.071530,-160.1091,-30.3032,1.3818,2.9278,13.4246,-3.9913
156.3179,156.000,4680,0.056149,0.950513,0.253858,-0.170082,0.051004,1.128090,0.071084,-160.0734,-30.1119,1.3505,2.6385,14.1171,-2.3147
156.3309,156.033,4681,0.055573,0.950902,0.252284,-0.170438,0.050744,1.127812,0.070600,-160.0244,-29.9166,1.3018,3.7488,14.9579,-3.7255
156.3451,156.033,4681,0.055124,0.951312,0.250588,-0.170804,0.050440,1.127589,0.070180,-159.9798,-29.7096,1.2718,3.1487,14.6164,-2.1213
156.3591,156.033,4681,0.054614,0.951716,0.248878,-0.171214,0.050131,1.127347,0.069720,-159.9278,-29.5001,1.2331,3.7076,14.9261,-2.7501
156.3740,156.067,4682,0.054123,0.952123,0.247102,-0.171678,0.049804,1.127121,0.069241,-159.8702,-29.2832,1.1969,3.8648,14.5615,-2.4338
156.3872,156.067,4682,0.053643,0.952546,0.245255,-0.172133,0.049470,1.126888,0.068764,-159.8152,-29.0584,1.1643,4.1771,17.0556,-2.4749
156.4006,156.100,4683,0.053101,0.952967,0.243352,-0.172670,0.049135,1.126635,0.068267,-159.7484,-28.8260,1.1228,4.9750,17.3068,-3.0895
156.4152,156.100,4683,0.052705,0.953405,0.241341,-0.173192,0.048779,1.126418,0.067740,-159.6893,-28.5841,1.1028,4.0672,16.6534,-1.3728
156.4282,156.100,4683,0.052142,0.953851,0.239323,-0.173706,0.048428,1.126196,0.067189,-159.6263,-28.3380,1.0630,4.8248,18.8411,-3.0507
156.4430,156.133,4684,0.051586,0.954313,0.237138,-0.174332,0.048077,1.125967,0.066627,-159.5511,-28.0729,1.0246,5.0878,17.9463,-2.6025
156.4568,156.133,4684,0.051174,0.954778,0.234879,-0.174966,0.047666,1.125676,0.066078,-159.4801,-27.8022,1.0058,5.1449,19.6217,-1.3569
156.4703,156.167,4685,0.050636,0.955261,0.232507,-0.175654,0.047263,1.125362,0.065548,-159.3999,-27.5161,0.9729,5.9234,21.1149,-2.4307
156.4841,156.167,4685,0.049999,0.955729,0.230188,-0.176339,0.046820,1.125077,0.064962,-159.3167,-27.2341,0.9272,6.0277,20.4425,-3.3130
156.4977,156.200,4686,0.049288,0.956171,0.227746,-0.177310,0.046410,1.124732,0.064411,-159.1969,-26.9368,0.8672,8.8480,21.9460,-4.4321
156.5122,156.200,4686,0.048522,0.956634,0.225150,-0.178337,0.045911,1.124421,0.063849,-159.0701,-26.6205,0.8031,8.7248,21.7731,-4.4103
156.5256,156.200,4686,0.047908,0.957061,0.222419,-0.179635,0.045401,1.124068,0.063271,-158.9153,-26.2922,0.7537,11.5330,24.4455,-3.6814
156.5408,156.233,4687,0.047524,0.957452,0.219567,-0.181159,0.044895,1.123636,0.062654,-158.7397,-25.9552,0.7297,11.5998,22.2681,-1.5794
156.5540,156.233,4687,0.047285,0.957843,0.216506,-0.182827,0.044381,1.123177,0.062036,-158.5522,-25.5976,0.7254,14.2164,27.1204,-0.3334
156.5684,156.267,4688,0.047210,0.958211,0.213299,-0.184682,0.043849,1.122720,0.061431,-158.3473,-25.2271,0.7404,14.2309,25.7225,1.0441
156.5817,156.267,4688,0.047020,0.958564,0.210065,-0.186594,0.043233,1.122285,0.060859,-158.1326,-24.8515,0.7419,16.1307,28.2294,0.1138
156.5950,156.267,4688,0.046817,0.958900,0.206674,-0.188693,0.042609,1.121851,0.060303,-157.8959,-24.4581,0.7421,17.7890,29.5642,0.0121
156.6104,156.300,4689,0.046566,0.959200,0.203206,-0.190984,0.041962,1.121382,0.059770,-157.6351,-24.0553,0.7351,16.9583,26.1925,-0.4549
156.6232,156.300,4689,0.046270,0.959488,0.199520,-0.193477,0.041267,1.120895,0.059219,-157.3504,-23.6269,0.7245,22.2155,33.4238,-0.8225
156.6367,156.333,4690,0.045830,0.959734,0.195852,-0.196095,0.040538,1.120348,0.058688,-157.0471,-23.1977,0.6956,22.3818,31.6734,-2.1343
156.6506,156.333,4690,0.045304,0.959920,0.192227,-0.198873,0.039794,1.119830,0.058127,-156.7221,-22.7720,0.6536,23.3553,30.5921,-3.0153
156.6641,156.367,4691,0.044715,0.960089,0.188542,-0.201696,0.039051,1.119329,0.057453,-156.3916,-22.3381,0.6074,24.6148,32.3136,-3.4468
156.6787,156.367,4691,0.044040,0.960191,0.185080,-0.204545,0.038279,1.118834,0.056745,-156.0546,-21.9280,0.5472,23.0010,27.9958,-4.1045
156.6923,156.367,4691,0.043393,0.960287,0.181491,-0.207431,0.037518,1.118337,0.056182,-155.7158,-21.5041,0.4955,25.0056,31.2815,-3.8172
156.7069,156.400,4692,0.042825,0.960351,0.177889,-0.210351,0.036699,1.117822,0.055699,-155.3754,-21.0811,0.4554,23.2396,28.8792,-2.7408
156.7194,156.400,4692,0.042275,0.960363,0.174239,-0.213441,0.035885,1.117247,0.055184,-155.0154,-20.6533,0.4176,28.9154,34.3603,-3.0337
156.7339,156.433,4693,0.041983,0.960373,0.170348,-0.216571,0.035054,1.116686,0.054730,-154.6585,-20.2050,0.4185,24.5683,30.8614,0.0614
156.7484,156.433,4693,0.041834,0.960343,0.166383,-0.219791,0.034215,1.116128,0.054273,-154.2942,-19.7525,0.4390,25.0746,31.1450,1.4099
156.7617,156.433,4693,0.041812,0.960270,0.162367,-0.223092,0.033395,1.115560,0.053819,-153.9229,-19.2984,0.4770,27.9060,34.1330,2.8560
156.7770,156.467,4694,0.041814,0.960190,0.158237,-0.226379,0.032622,1.114961,0.053433,-153.5547,-18.8328,0.5240,24.1290,30.5120,3.0804
156.7897,156.467,4694,0.041801,0.960056,0.154042,-0.229819,0.031896,1.114300,0.052994,-153.1680,-18.3603,0.5710,30.4652,37.2188,3.7061
156.8031,156.500,4695,0.041633,0.959868,0.150014,-0.233271,0.031149,1.113646,0.052574,-152.7754,-17.9032,0.5983,29.2364,34.0386,2.0347
156.8176,156.500,4695,0.041495,0.959641,0.146016,-0.236740,0.030369,1.113091,0.052239,-152.3809,-17.4512,0.6309,27.1586,31.1177,2.2407
156.8314,156.533,4696,0.041405,0.959337,0.142161,-0.240310,0.029603,1.112538,0.051903,-151.9737,-17.0173,0.6661,29.5199,31.4558,2.5536
156.8453,156.533,4696,0.041627,0.959029,0.138175,-0.243802,0.028824,1.112024,0.051574,-151.5817,-16.5783,0.7454,28.1645,31.5504,5.6992
156.8589,156.533,4696,0.041942,0.958665,0.134221,-0.247360,0.028106,1.111471,0.051329,-151.1822,-16.1465,0.8360,29.4899,31.8626,6.6856
156.8741,156.567,4697,0.042375,0.958315,0.130144,-0.250798,0.027368,1.110906,0.051121,-150.7992,-15.7056,0.9486,25.0960,28.8980,7.3798
156.8873,156.567,4697,0.042676,0.957888,0.126184,-0.254375,0.026641,1.110317,0.050892,-150.3957,-15.2749,1.0431,30.6088,32.6667,7.1642
156.9015,156.600,4698,0.042685,0.957454,0.122582,-0.257748,0.025909,1.109757,0.050602,-150.0097,-14.8766,1.0996,27.2597,28.1293,3.9923
156.9152,156.600,4698,0.042506,0.956947,0.119363,-0.261150,0.025224,1.109252,0.050265,-149.6147,-14.5159,1.1251,28.8873,26.3839,1.8622
156.9286,156.600,4698,0.042096,0.956408,0.116729,-0.264361,0.024532,1.108803,0.049964,-149.2359,-14.2136,1.1115,28.2102,22.5136,-1.0087
156.9431,156.633,4699,0.041581,0.955895,0.114275,-0.267354,0.023872,1.108439,0.049753,-148.8811,-13.9280,1.0857,24.4265,19.6555,-1.7749
156.9565,156.633,4699,0.040911,0.955351,0.112090,-0.270310,0.023232,1.108059,0.049568,-148.5272,-13.6675,1.0361,26.3546,19.4023,-3.6973
156.9703,156.667,4700,0.040069,0.954840,0.109979,-0.273092,0.022607,1.107701,0.049391,-148.1920,-13.4096,0.9690,24.3053,18.6991,-4.8665
156.9840,156.667,4700,0.039258,0.954302,0.107987,-0.275872,0.022004,1.107337,0.049259,-147.8569,-13.1656,0.9031,24.5112,17.8482,-4.8175
156.9973,156.667,4700,0.038541,0.953788,0.105931,-0.278534,0.021386,1.107015,0.049129,-147.5379,-12.9172,0.8530,23.9748,18.6674,-3.7679
157.0120,156.700,4701,0.037924,0.953224,0.103923,-0.281292,0.020837,1.106693,0.049046,-147.2081,-12.6773,0.8126,22.5125,16.3771,-2.7580
157.0255,156.700,4701,0.037548,0.952674,0.102034,-0.283886,0.020328,1.106347,0.049024,-146.9002,-12.4583,0.7986,22.7196,16.1577,-1.0297
157.0397,156.733,4702,0.037171,0.952150,0.100046,-0.286389,0.019825,1.106039,0.048964,-146.6040,-12.2283,0.7903,20.9192,16.2435,-0.5870
157.0537,156.733,4702,0.036831,0.951564,0.098298,-0.288975,0.019367,1.105744,0.048967,-146.2966,-12.0263,0.7781,21.8978,14.3913,-0.8692
157.0681,156.767,4703,0.036386,0.950966,0.096635,-0.291552,0.018883,1.105495,0.048991,-145.9884,-11.8301,0.7525,21.3951,13.6229,-1.7758
157.0815,156.767,4703,0.036154,0.950287,0.095147,-0.294269,0.018368,1.105249,0.049051,-145.6643,-11.6605,0.7440,24.1386,12.6273,-0.6361
157.0945,156.767,4703,0.035888,0.949523,0.093841,-0.297173,0.017845,1.105036,0.049136,-145.3157,-11.5100,0.7238,26.9399,11.6368,-1.5575
157.1100,156.800,4704,0.035941,0.948660,0.092723,-0.300258,0.017306,1.104844,0.049294,-144.9470,-11.3913,0.7311,23.7835,7.6516,0.4723
157.1230,156.800,4704,0.036127,0.947724,0.091767,-0.303468,0.016792,1.104654,0.049506,-144.5629,-11.2953,0.7467,29.4042,7.3505,1.1943
157.1366,156.833,4705,0.036357,0.946752,0.090837,-0.306737,0.016247,1.104500,0.049754,-144.1717,-11.2040,0.7662,28.8750,6.7365,1.4321
157.1510,156.833,4705,0.036532,0.945757,0.090047,-0.310000,0.015675,1.104378,0.050047,-143.7793,-11.1265,0.7750,27.2384,5.3814,0.6159
157.1639,156.867,4706,0.036543,0.944755,0.089241,-0.313270,0.015156,1.104269,0.050382,-143.3842,-11.0414,0.7668,30.5366,6.5778,-0.6371
157.1787,156.867,4706,0.036371,0.943730,0.088564,-0.316556,0.014686,1.104118,0.050681,-142.9844,-10.9638,0.7341,27.0661,5.2583,-2.2137
